winpercent, oppwinpercent, weather, temperature, numinjured, oppnuminjured, startingpitcher, oppstartingpitcher, dayssincegame, oppdayssincegame, homeaway, rundifferential, opprundifferential, winner
0.812977609803,0.555269574216,1,60.7402839624,2.0,2.0,5,4,3.0,3.0,0,37.0,48.0,1
0.41441380033,0.568582270136,-1,73.7310984254,0.0,1.0,5,5,2.0,?,0,15.0,71.0,0
0.404818493583,0.541316863227,1,68.3934155125,1.0,1.0,4,4,?,3.0,1,69.0,14.0,1
?,0.594260274642,0,53.5932066325,1.0,2.0,5,1,3.0,1.0,1,70.0,35.0,0
0.679516841528,0.316440029891,0,77.0618920101,1.0,1.0,4,5,1.0,?,0,70.0,41.0,1
?,0.328791538702,1,61.4072576256,2.0,2.0,2,5,2.0,2.0,1,53.0,59.0,0
0.133204506973,0.484844536208,1,78.076649956,2.0,1.0,5,4,2.0,1.0,0,68.0,73.0,1
0.298865350837,0.696520198431,-1,57.4392384613,-1.0,0.0,1,3,2.0,1.0,?,26.0,79.0,0
?,0.505033906794,1,?,0.0,3.0,4,5,1.0,5.0,0,80.0,60.0,0
-0.0323550635065,0.318320107432,1,50.9634873023,2.0,1.0,5,3,4.0,3.0,1,?,51.0,1
0.827582805987,0.128509339883,0,79.6609827207,0.0,3.0,5,5,2.0,3.0,1,?,53.0,0
0.301587930337,0.362107239351,-1,75.1711020904,3.0,?,2,1,2.0,3.0,0,72.0,23.0,1
0.468990953873,-0.179893594101,0,67.6620257982,0.0,1.0,?,?,1.0,3.0,0,54.0,60.0,1
0.930772900192,0.698726563813,0,55.9438926484,1.0,3.0,5,3,3.0,4.0,1,78.0,69.0,0
0.151318631707,0.572668367065,0,48.4930907682,2.0,2.0,2,4,2.0,3.0,1,36.0,40.0,1
0.446719615217,0.564267901893,1,71.333139619,?,1.0,5,3,4.0,2.0,0,28.0,21.0,1
0.432853502777,?,0,71.858052807,1.0,1.0,3,5,2.0,2.0,0,73.0,27.0,1
0.794828826368,0.303576873283,1,57.0690450355,2.0,2.0,5,5,5.0,3.0,1,45.0,30.0,1
0.127937867158,0.646595793316,1,60.7294117339,0.0,1.0,4,4,3.0,3.0,0,25.0,65.0,0
0.504232702783,0.191302291943,1,60.5861357679,3.0,2.0,3,4,2.0,3.0,0,18.0,39.0,0
0.122072154999,0.293389055332,1,58.8023389823,2.0,1.0,1,2,3.0,4.0,1,43.0,23.0,1
?,?,0,54.7942971348,2.0,1.0,3,3,3.0,1.0,0,56.0,46.0,1
0.559438394092,?,-1,73.8478659457,1.0,0.0,1,4,3.0,2.0,1,67.0,32.0,1
0.171539689184,0.659528001604,1,76.5128703669,2.0,2.0,2,4,2.0,?,1,59.0,52.0,1
0.681834484017,0.661203126058,0,73.7172497229,1.0,3.0,1,1,4.0,1.0,0,38.0,17.0,0
0.630996758421,0.404561447209,0,67.5733864995,3.0,1.0,5,4,1.0,1.0,0,48.0,54.0,1
0.428457946762,0.703986561593,1,65.7050492905,-1.0,0.0,3,2,4.0,3.0,0,36.0,50.0,0
0.692406963025,0.654251881443,0,61.6835550678,1.0,0.0,3,4,2.0,0.0,0,51.0,37.0,1
0.634501116551,0.552233143558,0,61.9862110865,3.0,1.0,2,3,3.0,2.0,1,?,32.0,1
0.173983851908,0.939244085383,-1,61.2904508132,2.0,3.0,5,1,2.0,1.0,0,28.0,32.0,0
0.58553526185,0.891829091306,1,59.815724418,2.0,2.0,4,3,3.0,2.0,?,60.0,64.0,1
0.468038364784,0.644919012991,1,60.1211821182,0.0,2.0,1,5,2.0,?,?,44.0,67.0,0
0.288536752263,0.267503248352,-1,57.210352068,3.0,3.0,1,2,3.0,3.0,1,60.0,43.0,1
0.643871856758,0.561114025415,1,60.7507956964,1.0,1.0,?,4,0.0,1.0,1,70.0,45.0,?
0.349717979569,0.393296226191,1,65.9396774965,4.0,1.0,5,1,3.0,1.0,0,58.0,51.0,1
0.449815199176,0.406030067833,1,63.356295868,1.0,4.0,3,4,2.0,2.0,0,39.0,56.0,?
0.298102634251,0.82974674211,-1,53.4986996145,2.0,3.0,4,3,3.0,3.0,0,77.0,95.0,0
0.341551515667,0.451819780594,1,54.8718919645,2.0,2.0,5,4,3.0,3.0,0,32.0,31.0,1
0.400325426844,0.658686510214,-1,60.3138269736,0.0,2.0,5,5,?,1.0,0,21.0,?,0
0.565440864724,0.614940152902,0,55.892890328,4.0,1.0,2,2,2.0,3.0,0,60.0,22.0,1
0.549084215131,0.185367059545,1,72.1305996388,2.0,3.0,1,2,2.0,5.0,0,34.0,?,0
0.663314623114,0.371233337404,-1,70.2772141357,2.0,2.0,4,1,2.0,3.0,1,71.0,53.0,1
?,0.503856481498,-1,?,1.0,2.0,3,3,1.0,3.0,1,43.0,48.0,0
0.73328192168,0.329165216664,-1,59.7510493473,2.0,1.0,4,3,1.0,3.0,1,37.0,35.0,1
0.475254066751,0.518873352589,?,74.562161638,1.0,4.0,1,3,3.0,2.0,1,83.0,73.0,0
?,0.311335315133,-1,67.7912526586,3.0,1.0,5,3,3.0,4.0,1,63.0,51.0,1
0.694503055041,0.415658396936,1,74.7127371012,1.0,1.0,4,2,2.0,2.0,0,52.0,59.0,1
0.602867811333,0.602264927488,0,60.39054275,1.0,1.0,1,1,2.0,1.0,0,?,64.0,?
0.515652116462,0.47623327367,-1,58.6203185875,1.0,2.0,3,4,2.0,2.0,0,51.0,55.0,0
0.376656005518,0.483491372009,?,71.8036250544,1.0,3.0,3,?,0.0,1.0,1,77.0,34.0,0
0.395468931492,0.369543554335,-1,69.008487321,2.0,2.0,1,3,2.0,4.0,0,53.0,?,1
0.620806194907,0.503650673244,-1,63.2833077912,2.0,1.0,1,1,3.0,3.0,1,20.0,49.0,1
0.490764861145,0.435553985792,0,71.7989722239,1.0,2.0,2,4,2.0,3.0,1,9.0,32.0,0
0.783295807614,0.270442176867,0,73.8488975624,2.0,2.0,2,2,2.0,2.0,0,66.0,64.0,0
0.533868435088,0.219842061166,0,61.0636656622,3.0,1.0,4,5,3.0,3.0,1,46.0,30.0,1
0.589284049686,?,0,72.4366188921,?,0.0,3,1,1.0,3.0,1,42.0,53.0,1
0.538025948601,0.253608077789,-1,55.7326551643,?,2.0,2,2,2.0,2.0,1,48.0,60.0,0
0.392345303375,0.531789829368,0,70.1636557774,1.0,1.0,3,1,4.0,2.0,0,80.0,81.0,1
0.57395051126,0.221147616998,1,62.6923689831,1.0,2.0,2,1,3.0,3.0,1,74.0,96.0,0
0.641522094687,0.485116640728,0,?,1.0,2.0,5,5,2.0,3.0,0,38.0,53.0,0
0.655726208324,0.329764092706,0,63.3596315013,2.0,2.0,4,5,4.0,3.0,1,60.0,76.0,1
0.645652070185,0.473812187719,1,?,0.0,3.0,2,2,3.0,2.0,?,43.0,62.0,0
0.315097319567,?,1,57.6207407214,1.0,2.0,2,1,3.0,3.0,1,37.0,?,0
0.688420808948,0.803285312906,-1,56.3913676044,1.0,0.0,4,5,5.0,4.0,0,42.0,62.0,1
0.249062711613,0.363397602315,1,57.1168123348,2.0,2.0,3,5,3.0,3.0,0,102.0,57.0,?
0.187838830983,0.520462055989,1,69.2232628246,3.0,1.0,2,4,2.0,2.0,1,79.0,20.0,1
?,0.544563325275,0,57.6644870512,1.0,0.0,1,2,1.0,2.0,1,26.0,?,1
0.511534024268,0.624946813732,1,69.3915467505,1.0,0.0,1,5,3.0,3.0,?,69.0,70.0,1
0.510838755702,0.601297400954,-1,61.629109025,0.0,0.0,4,1,2.0,1.0,1,47.0,79.0,1
-0.221325537299,0.564738200215,0,68.932214702,2.0,2.0,1,4,2.0,4.0,1,73.0,35.0,1
0.722148439958,0.509322241472,1,77.3789433997,0.0,2.0,2,4,3.0,3.0,1,53.0,83.0,0
0.651548764919,0.539006494164,-1,62.8008380923,1.0,2.0,2,4,2.0,0.0,1,38.0,61.0,0
0.766172983136,0.493193746653,0,66.0088391514,2.0,0.0,5,5,1.0,3.0,0,40.0,?,1
?,0.38176244951,0,66.7960183065,0.0,0.0,3,4,0.0,3.0,0,45.0,65.0,1
0.508658372318,0.173936312314,1,49.5330589955,3.0,0.0,4,5,1.0,2.0,0,76.0,45.0,0
0.706609246049,0.245626836487,-1,65.0108889767,1.0,2.0,?,?,3.0,3.0,0,34.0,61.0,0
?,?,-1,56.793547833,1.0,3.0,2,5,2.0,1.0,0,50.0,47.0,?
0.832612095215,0.689873752619,1,71.2456317782,3.0,2.0,1,3,0.0,3.0,0,57.0,82.0,1
0.532725559331,0.573307802131,0,65.6955473197,2.0,1.0,2,3,2.0,5.0,1,37.0,82.0,1
0.502233948252,0.237654484684,0,72.9799606902,?,2.0,2,2,3.0,4.0,0,45.0,?,0
0.305473643987,0.506804996712,-1,63.1111175492,-1.0,2.0,5,5,3.0,3.0,0,56.0,21.0,1
0.2681330343,0.258334200826,0,63.5483025818,1.0,0.0,2,5,3.0,3.0,1,32.0,36.0,1
0.598541034837,0.700698477586,-1,69.7531528823,?,3.0,2,3,0.0,4.0,1,68.0,47.0,0
0.494337705266,0.681552582636,1,58.1771597404,2.0,1.0,2,3,2.0,3.0,0,62.0,34.0,1
0.724710712452,0.355974915485,0,75.8960345212,2.0,2.0,1,3,?,2.0,1,77.0,13.0,1
0.610577245604,0.881809777399,-1,70.289392837,1.0,0.0,1,2,2.0,0.0,1,51.0,59.0,1
0.561609100493,0.717806854975,-1,77.5038391784,0.0,?,1,3,3.0,2.0,1,67.0,43.0,1
?,0.439865206067,0,63.7133239551,?,2.0,?,3,3.0,2.0,1,79.0,63.0,1
0.457878871969,0.410078367218,-1,?,2.0,3.0,4,4,2.0,2.0,0,20.0,48.0,0
0.225559108314,0.23339516924,?,60.7351894108,2.0,2.0,5,2,2.0,2.0,1,46.0,71.0,1
0.510757370282,0.434107251253,1,72.6566039303,2.0,2.0,1,4,?,3.0,0,59.0,58.0,1
0.860376673686,0.22796336309,1,71.0963390285,2.0,1.0,4,?,2.0,3.0,0,54.0,49.0,0
0.701698483852,0.544269306789,0,68.5206606304,2.0,?,3,5,1.0,2.0,?,73.0,55.0,1
0.574782542927,?,-1,68.9107218905,2.0,1.0,2,4,2.0,3.0,1,44.0,66.0,1
0.44891737545,0.187475279284,-1,76.2703460638,-1.0,2.0,5,5,1.0,4.0,1,37.0,60.0,0
0.41698488388,0.148568621269,1,62.9326908612,3.0,2.0,1,1,3.0,1.0,1,27.0,54.0,0
0.430246505504,0.488453790613,1,49.5404558321,-1.0,1.0,4,4,4.0,1.0,0,3.0,37.0,0
0.512919305466,0.561384036614,-1,59.393644642,1.0,1.0,?,3,5.0,4.0,1,23.0,40.0,1
0.54186383151,0.60700797518,?,66.9889308618,1.0,2.0,?,3,2.0,2.0,1,?,53.0,0
0.765314273981,0.406097988379,0,69.2544242424,2.0,2.0,4,1,3.0,3.0,0,46.0,53.0,1
0.551214403862,0.704758059503,0,70.6274919772,-1.0,2.0,1,2,4.0,2.0,0,45.0,35.0,0
0.416007016992,0.385304329592,1,70.0888290443,1.0,3.0,5,4,2.0,2.0,0,51.0,26.0,0
0.254541110492,?,1,61.0565929301,2.0,0.0,2,4,2.0,3.0,1,29.0,29.0,1
0.869317279172,0.272028573301,1,54.7530391797,2.0,0.0,2,3,3.0,2.0,?,59.0,36.0,0
0.280467995981,0.368870580594,0,59.2293657928,1.0,1.0,3,4,1.0,4.0,0,21.0,34.0,1
0.286508366244,0.381426592612,-1,62.4918498585,1.0,1.0,3,4,0.0,2.0,1,64.0,64.0,1
0.376928579486,0.617118755955,-1,77.7398928729,2.0,1.0,?,2,1.0,4.0,1,62.0,43.0,1
0.653132202382,0.439357726761,0,58.7825889306,1.0,?,1,1,2.0,4.0,1,42.0,72.0,0
0.35352850981,0.061892623384,0,72.803394961,2.0,0.0,3,4,2.0,3.0,1,67.0,61.0,0
0.288032883912,0.619891678702,1,59.4102435004,0.0,1.0,3,2,4.0,3.0,1,28.0,72.0,0
0.535492914103,0.352887868879,1,68.9921546305,2.0,?,3,4,4.0,3.0,1,32.0,57.0,1
0.496487468808,0.605495041332,?,82.4804128233,2.0,1.0,4,2,1.0,4.0,1,54.0,3.0,1
0.113605954974,0.526038848844,-1,44.4804236058,1.0,0.0,2,5,5.0,2.0,1,72.0,80.0,1
0.230264559325,0.311929031403,-1,64.4599887752,?,3.0,5,4,3.0,1.0,?,56.0,66.0,0
0.601288019256,0.250633355095,0,66.0338073378,0.0,0.0,3,4,2.0,2.0,1,39.0,9.0,1
0.717979317073,0.708962039077,0,67.3064276243,3.0,1.0,5,3,2.0,4.0,0,41.0,21.0,1
0.369470258319,0.606463921828,-1,72.415787041,0.0,1.0,1,5,1.0,3.0,0,36.0,63.0,0
0.555888715326,?,-1,67.9882213075,2.0,1.0,1,3,0.0,4.0,1,37.0,76.0,1
0.324995935867,0.57208092612,-1,?,1.0,1.0,4,4,3.0,2.0,?,44.0,62.0,1
0.0212402955086,0.741176650917,-1,71.4665335077,1.0,2.0,5,5,0.0,4.0,1,27.0,?,?
-0.0496401217165,0.60977369325,?,59.5356180392,1.0,?,1,5,3.0,?,0,55.0,?,1
0.370261985202,0.804465358008,0,77.9112184063,3.0,2.0,2,3,3.0,2.0,1,?,97.0,1
0.433311273889,0.559407267817,-1,62.7037957875,?,1.0,2,1,?,3.0,0,38.0,79.0,1
0.638784395954,0.0962805523457,-1,63.0684192084,?,2.0,1,4,3.0,2.0,1,?,33.0,0
0.515571230338,0.586574734451,1,65.6787456547,2.0,3.0,5,1,4.0,2.0,0,23.0,44.0,0
0.810217304264,0.264688016949,0,64.9738727724,1.0,1.0,2,3,2.0,2.0,1,59.0,54.0,0
0.602300919263,0.20829245754,0,70.4197606379,2.0,?,3,5,4.0,?,0,94.0,83.0,0
0.461221708982,0.232878314499,0,55.6779762892,1.0,3.0,4,4,3.0,5.0,1,1.0,79.0,?
0.127328511098,0.597195078739,-1,63.4161505285,0.0,2.0,3,?,3.0,3.0,1,63.0,54.0,0
0.583192760884,0.465382513853,?,72.5136558505,1.0,?,4,4,1.0,2.0,0,55.0,35.0,0
0.457937446558,0.666631130633,-1,?,1.0,3.0,2,1,2.0,3.0,1,?,35.0,0
0.399451040901,0.398006227522,-1,68.7763750034,3.0,2.0,1,2,2.0,3.0,0,36.0,98.0,1
0.530788403814,?,0,72.5561792053,0.0,2.0,4,5,2.0,2.0,0,73.0,41.0,0
0.674261675797,0.407466535386,-1,57.9478471895,-1.0,1.0,1,4,2.0,3.0,1,96.0,51.0,0
0.443219029602,0.451774116558,1,73.5245794795,2.0,?,2,1,2.0,4.0,1,53.0,41.0,1
0.0674524051781,0.393174375858,?,53.3933541795,1.0,3.0,3,3,1.0,2.0,0,43.0,64.0,0
0.532543959564,0.566152432967,-1,66.2748333921,0.0,1.0,2,1,3.0,4.0,0,60.0,41.0,0
?,0.287279972628,1,?,2.0,2.0,2,2,?,2.0,0,32.0,57.0,1
?,0.398366245951,-1,57.974410163,3.0,2.0,5,1,2.0,3.0,0,45.0,29.0,1
0.138126006301,0.660227019621,-1,?,3.0,1.0,4,5,3.0,2.0,1,31.0,89.0,1
0.384385029528,?,1,74.5749981146,2.0,2.0,?,1,2.0,3.0,0,58.0,45.0,1
0.422150228923,0.656396720004,-1,54.1029811806,3.0,1.0,2,?,1.0,2.0,0,74.0,67.0,1
0.641237058662,0.466918769044,-1,70.2457535378,1.0,1.0,5,3,3.0,4.0,1,20.0,53.0,1
0.591157828837,0.694199212058,1,51.6516685786,1.0,1.0,2,?,3.0,3.0,0,62.0,53.0,1
0.772007195363,0.334609160954,1,67.3799442307,1.0,0.0,1,1,2.0,?,1,51.0,48.0,1
0.638738844757,0.47432349065,1,65.1577516778,4.0,1.0,3,4,4.0,2.0,0,56.0,24.0,1
0.598802670279,?,0,69.6661454487,1.0,0.0,2,2,3.0,3.0,0,57.0,20.0,1
0.432910663981,0.348342046571,0,73.0371660722,0.0,2.0,3,5,4.0,0.0,?,65.0,26.0,1
?,0.881436531254,1,66.3733071514,?,2.0,1,2,3.0,3.0,1,21.0,26.0,0
0.849656675181,0.59802607228,0,68.6321436755,2.0,1.0,3,3,3.0,4.0,0,37.0,41.0,1
0.428312005358,0.240277504723,1,56.9563389541,0.0,2.0,1,5,1.0,?,0,42.0,43.0,0
0.260038158977,0.52744664081,-1,69.2037224869,2.0,-1.0,4,2,4.0,1.0,1,75.0,55.0,1
0.506891949688,0.381967110917,?,71.1301591052,2.0,3.0,1,1,2.0,2.0,1,52.0,59.0,0
0.509392528821,0.674673484154,-1,68.9018902924,2.0,1.0,1,1,4.0,2.0,0,45.0,68.0,1
?,0.225473119074,0,67.8172306745,1.0,2.0,3,5,4.0,3.0,?,49.0,64.0,0
0.749502289404,?,0,70.6503982393,1.0,3.0,?,4,2.0,0.0,0,40.0,29.0,0
0.485887341385,?,0,68.9029888071,4.0,2.0,2,3,2.0,2.0,1,91.0,24.0,1
0.459536229174,0.336158640442,-1,61.6356742437,1.0,3.0,4,4,4.0,2.0,0,65.0,93.0,0
0.169679808512,0.625268096191,1,75.2972409559,1.0,1.0,2,3,2.0,3.0,?,?,?,1
0.466527841574,?,-1,66.3231073405,2.0,0.0,1,1,2.0,1.0,0,41.0,67.0,0
0.523215080034,0.541022907948,-1,65.1819186667,3.0,?,1,4,3.0,2.0,1,?,86.0,1
0.756771901915,0.890936931445,-1,61.5567187988,3.0,1.0,1,2,3.0,4.0,0,47.0,36.0,1
0.429314588783,0.689308593227,1,52.7064165453,3.0,1.0,2,4,4.0,2.0,0,42.0,55.0,1
0.169259253885,0.761379507585,1,70.5148433808,2.0,0.0,5,5,0.0,1.0,0,52.0,43.0,1
0.21812815763,0.667128263193,1,65.9224351483,0.0,1.0,1,2,2.0,3.0,0,45.0,44.0,0
0.703400989471,0.336028952999,-1,54.7707354362,?,2.0,5,?,-1.0,1.0,1,41.0,48.0,0
0.123153875857,0.806831641423,-1,61.0937325357,0.0,0.0,3,3,3.0,4.0,1,?,21.0,1
0.354203356897,0.529060548845,1,63.1117871022,1.0,2.0,3,2,4.0,2.0,1,48.0,63.0,0
0.594836477384,0.626686662897,1,65.2520388409,0.0,0.0,5,4,3.0,3.0,0,37.0,71.0,1
0.828108930768,0.415323182146,1,72.7798635984,0.0,?,3,1,3.0,2.0,1,72.0,47.0,1
?,0.997331297712,-1,?,0.0,1.0,1,2,2.0,2.0,0,27.0,?,0
0.501249233616,0.4518603437,0,77.8969648404,1.0,1.0,4,5,2.0,2.0,1,64.0,41.0,1
0.201223123928,0.518651018523,-1,66.4168645931,1.0,2.0,3,1,2.0,4.0,1,45.0,114.0,0
0.632042206126,0.379659294113,-1,72.8635564003,2.0,2.0,1,2,4.0,3.0,1,81.0,17.0,?
0.565755483306,0.437366937808,0,58.7916901777,2.0,1.0,1,2,3.0,3.0,0,1.0,60.0,0
0.337415159394,?,1,67.5774316845,2.0,2.0,2,2,4.0,4.0,0,65.0,21.0,1
0.665178695742,0.725004907585,1,68.3712895721,0.0,2.0,5,5,4.0,3.0,0,35.0,32.0,0
0.570959535976,0.562544661284,0,55.1545478989,1.0,0.0,3,4,3.0,2.0,0,?,50.0,1
0.391071213195,0.796318335917,0,58.183670308,1.0,1.0,3,5,3.0,2.0,1,66.0,27.0,1
0.654364441048,0.273323754772,0,71.1974501197,2.0,3.0,4,1,4.0,2.0,1,40.0,57.0,0
0.600223111353,0.279221928614,1,59.9293294998,3.0,1.0,5,5,2.0,2.0,1,18.0,83.0,0
?,0.370602712207,0,67.8347605742,0.0,1.0,3,1,2.0,2.0,1,35.0,34.0,0
0.459704954379,0.337065039791,0,68.3079208365,0.0,3.0,1,1,3.0,3.0,0,39.0,54.0,0
0.499645086826,0.523996274108,-1,56.7150037782,2.0,1.0,1,3,2.0,4.0,1,37.0,41.0,1
0.612171688471,0.633307690706,0,75.7872665038,2.0,1.0,2,4,2.0,3.0,0,91.0,71.0,1
0.436858649731,0.325034774536,-1,66.4860251048,2.0,2.0,5,4,3.0,1.0,1,68.0,57.0,1
0.609216408376,0.388753120293,1,?,1.0,3.0,3,1,4.0,2.0,0,68.0,49.0,0
0.741321950029,0.366925363748,-1,68.8572575722,3.0,?,5,3,2.0,3.0,0,58.0,42.0,1
0.662234945947,0.568420524197,0,65.4375519937,3.0,1.0,4,4,?,3.0,0,4.0,56.0,1
0.576043117262,?,-1,62.1664816621,1.0,1.0,4,?,4.0,2.0,1,52.0,38.0,1
0.740878167978,0.762440817279,-1,67.2955929986,0.0,1.0,3,1,?,3.0,1,66.0,?,0
0.583860496956,?,1,59.6002508125,2.0,?,4,1,3.0,4.0,0,31.0,31.0,1
0.551724535044,0.375784019031,-1,?,1.0,0.0,4,2,2.0,1.0,1,19.0,60.0,?
0.397146424317,0.449603105449,0,66.5027288085,1.0,1.0,1,5,3.0,3.0,1,69.0,41.0,1
0.251912152058,0.752715390537,0,71.3103510996,1.0,0.0,4,4,2.0,1.0,0,45.0,71.0,1
0.425299700652,0.449784831454,?,65.2726590901,2.0,0.0,1,5,1.0,5.0,0,60.0,48.0,1
0.772957426189,0.461074471889,-1,?,0.0,0.0,4,?,2.0,2.0,1,41.0,54.0,1
0.0871602372642,0.41430214492,1,68.1265333441,0.0,2.0,2,3,4.0,3.0,1,-11.0,25.0,1
1.02342217347,0.613781327925,1,59.2691145163,1.0,1.0,5,5,0.0,2.0,1,8.0,30.0,0
0.792725737535,0.351800793576,-1,62.6224232297,?,2.0,4,1,2.0,3.0,0,54.0,58.0,0
?,0.690776139318,?,70.496038467,3.0,2.0,5,3,3.0,5.0,1,19.0,48.0,1
0.600162602736,0.703163474295,1,72.562400634,1.0,0.0,1,3,2.0,1.0,0,?,66.0,1
0.297460659652,0.404923793687,1,65.4271389744,1.0,2.0,?,2,3.0,3.0,1,43.0,57.0,0
0.605197361236,0.732770043412,1,58.1774883035,0.0,2.0,5,?,2.0,2.0,0,59.0,74.0,0
0.444092306212,0.827908482109,?,57.1033965016,2.0,2.0,2,5,3.0,4.0,0,28.0,63.0,1
0.377274770519,0.472990553074,-1,57.9342986721,1.0,1.0,4,3,2.0,1.0,0,25.0,59.0,1
0.300554380867,0.179283127994,1,61.1592262146,1.0,1.0,5,4,?,2.0,?,90.0,33.0,1
0.580392137525,0.476513149463,-1,74.4285269947,1.0,1.0,5,3,2.0,3.0,1,41.0,37.0,1
0.702661455968,0.650185395813,1,64.0090896874,0.0,1.0,4,2,2.0,4.0,1,?,27.0,0
?,0.691171925708,-1,60.0199546455,2.0,?,3,4,2.0,3.0,?,58.0,66.0,1
0.495074237996,0.818730116632,-1,68.2442463608,0.0,0.0,3,1,2.0,4.0,1,64.0,53.0,1
0.675129143997,0.763548418224,0,59.621780529,3.0,?,5,2,2.0,2.0,1,11.0,71.0,1
0.387929797461,0.471415770754,1,62.1277458388,1.0,3.0,3,2,2.0,2.0,1,10.0,12.0,0
0.487393657993,0.58709258355,0,64.3280798628,?,2.0,4,2,1.0,3.0,1,59.0,40.0,0
0.19306329474,0.472236358774,-1,60.6646740892,3.0,-1.0,3,5,3.0,?,?,29.0,34.0,1
0.760378199178,0.444624240591,0,58.2583604331,1.0,4.0,1,3,4.0,2.0,1,29.0,103.0,0
0.579404218699,0.640828440838,1,59.5914438241,1.0,0.0,1,1,2.0,4.0,0,49.0,37.0,1
0.43607216272,0.517905981364,1,66.2767846884,?,2.0,4,1,1.0,3.0,0,63.0,43.0,0
0.730970426968,0.727958319037,1,66.1560202194,0.0,2.0,4,4,3.0,2.0,0,63.0,45.0,0
0.393136190028,0.713820687948,0,72.8337503811,2.0,2.0,1,1,3.0,3.0,1,46.0,21.0,1
0.578083251303,0.682522653744,1,66.275501281,2.0,2.0,4,5,3.0,3.0,1,77.0,41.0,1
0.370100001153,0.671548194053,0,62.9868090235,?,1.0,5,5,3.0,2.0,1,68.0,60.0,0
0.607619715901,0.477555465337,-1,62.142597106,1.0,2.0,5,4,2.0,3.0,1,13.0,59.0,0
0.0274096296138,0.528774505388,-1,82.0828227261,2.0,1.0,2,4,3.0,2.0,1,39.0,41.0,?
0.498532310094,0.445630120805,0,78.2305476311,?,0.0,4,3,2.0,2.0,0,90.0,47.0,1
0.328849768509,0.47426884101,-1,66.3372601521,1.0,2.0,4,2,2.0,1.0,0,57.0,31.0,0
0.668607789277,0.733609394867,1,?,2.0,1.0,3,4,2.0,?,1,24.0,25.0,1
0.717057034774,0.683755988026,0,65.2607559852,-1.0,-1.0,5,?,1.0,4.0,?,57.0,76.0,1
?,0.573257827461,1,67.8558618017,1.0,2.0,1,4,1.0,3.0,?,38.0,55.0,?
0.403470681024,0.268536408837,-1,68.746872059,3.0,3.0,4,2,4.0,1.0,1,34.0,85.0,1
0.429240741301,0.864912289003,-1,67.9423619795,1.0,1.0,5,2,3.0,2.0,0,67.0,78.0,1
0.596499996979,0.570255349248,0,61.5242285684,1.0,1.0,?,5,3.0,0.0,1,34.0,31.0,1
?,0.767277244926,?,63.3207551533,4.0,2.0,1,2,2.0,1.0,0,58.0,49.0,1
0.288755501071,0.795096588971,1,66.1628828057,0.0,4.0,3,4,1.0,3.0,0,74.0,33.0,1
0.533664001894,0.374327915341,0,64.1591447382,3.0,4.0,2,3,3.0,3.0,1,74.0,56.0,0
0.401433347064,0.788898238519,0,60.6382612532,1.0,1.0,1,?,2.0,2.0,0,51.0,70.0,?
0.317472366975,0.863427997465,0,67.5636269094,3.0,1.0,2,5,4.0,4.0,?,16.0,49.0,1
0.625350807367,0.646624114993,1,57.9635023373,2.0,0.0,1,3,2.0,2.0,0,65.0,45.0,1
?,8.04962048225e-05,0,65.6418367602,0.0,1.0,4,2,3.0,3.0,1,26.0,22.0,0
0.301425641546,0.34417419363,1,58.4071903019,3.0,2.0,1,1,4.0,1.0,0,76.0,32.0,1
0.358209672291,0.323810313982,1,65.8289051011,1.0,1.0,1,5,2.0,2.0,0,59.0,62.0,1
0.161147525716,0.606174326723,-1,68.6587260469,0.0,3.0,2,?,1.0,2.0,0,100.0,63.0,0
0.690000253715,0.503398684991,0,63.3875381148,0.0,2.0,3,1,2.0,3.0,0,53.0,54.0,0
0.40648607135,0.720780540969,-1,67.500026061,3.0,2.0,4,2,3.0,1.0,1,66.0,56.0,1
0.379504637625,0.368192651599,0,70.0290105519,4.0,2.0,3,2,4.0,2.0,1,37.0,53.0,1
0.450500608505,0.230775466668,?,56.7773671077,1.0,4.0,2,1,2.0,3.0,1,45.0,80.0,0
0.148107695897,0.424454653818,0,72.4716179368,1.0,1.0,5,1,2.0,3.0,1,?,?,1
0.379153228625,0.450193352067,-1,70.2424946772,2.0,1.0,2,2,6.0,2.0,1,?,53.0,1
0.490771053569,0.369661547656,1,58.4647512758,2.0,1.0,5,2,2.0,?,1,36.0,61.0,1
0.140085573773,?,-1,62.5706522419,1.0,1.0,5,2,?,3.0,0,38.0,62.0,1
0.449683540097,0.13326892007,-1,70.527797788,2.0,0.0,1,1,3.0,3.0,0,70.0,50.0,0
?,0.552050463983,-1,64.3538395887,2.0,2.0,5,5,2.0,4.0,0,35.0,64.0,1
0.443107808259,0.394489788091,-1,56.8072899312,0.0,3.0,1,4,2.0,3.0,1,45.0,33.0,0
0.579170281816,0.585366958408,0,65.2446420076,1.0,3.0,3,4,2.0,3.0,0,60.0,18.0,1
0.344824366504,0.556081243994,-1,60.525404074,2.0,1.0,2,?,3.0,2.0,0,33.0,46.0,1
0.59911497748,0.278212457977,-1,66.0867312001,2.0,2.0,4,2,3.0,3.0,1,49.0,41.0,1
0.44422746226,0.212891082437,-1,57.5960186,1.0,1.0,3,1,3.0,3.0,1,54.0,37.0,1
0.855230197747,0.596402349889,-1,76.0103748008,2.0,0.0,1,3,2.0,1.0,0,65.0,41.0,1
0.230545750858,0.496013193621,-1,55.1109906839,2.0,1.0,2,3,2.0,3.0,0,58.0,35.0,1
